"Or you can email the following link and gift registry ID to them:",または、次のリンクとギフトのレジストリIDをメールで送信できます:
Order,注文
"Order #","注文 #"
"Order # ","注文 # "
"Order # %1","注文 # %1"
"Order # %1 %2 | %3","注文 # %1 %2 | %3"
"Order # %1 Notification(s)","注文 # %1 お知らせ"
"Order #%1","注文 #%1"
"Order #%1 created at %2","注文 #%1 を %2 にて作成しました"
"Order #%1, creditmemo #%2","注文 #%1, クレジットメモ #%2"
"Order #%1.","注文 #%1."
"Order & Account Information",注文とアカウント情報
"Order &amp; Account Information","注文 &amp; アカウント情報"
"Order Address",注文住所
"Order Address %1","注文アドレス %1"
"Order Address %1 a %2 Address","注文アドレス %1 a %2 アドレス"
"Order Address Attributes",注文住所属性
"Order Address Information",注文住所情報
"Order Comment",注文コメント
"Order Comment Email Sender",注文コメントメール送信者
"Order Comment Email Template",注文コメントメールテンプレート
"Order Comment Email Template for Guest",ゲスト用の注文コメントメールテンプレート
"Order Comments",注文コメント
"Order Conversion Rate",注文コンバージョン率
"Order Count",注文数
"Order Count Report",注文カウントレポート
"Order Created",注文作成済み
"Order Credit Memos",注文クレジットメモ
"Order Currency:",注文通貨:
"Order Date",注文日
"Order Date (%1)","注文日 (%1)"
"Order Date: ","注文日: "
"Order Grand Total",注文合計
"Order History",注文履歴
"Order ID","注文 ID"
"Order Id is required for creditmemo document",クレジットメモ文書には注文IDが必要です
"Order Id is required for invoice document",請求書文書には受注IDが必要です
"Order Id is required for shipment document",出荷伝票に注文IDが必要です
"Order Information",注文情報
"Order Invoices",注文請求書
"Order Item Status to Enable Downloads",ダウンロード可能になる注文ステータス
"Order Quantity",注文数量
"Order Review",ご注文の確認
"Order Shipments",注文を配送する
"Order Shipping Address",お届け先住所
"Order State",注文ステート
"Order Status",注文ステータス
"Order Status %1 %2:","注文の状況 %1 %2:"
"Order Status Information",注文処理状況
"Order Statuses",注文ステータス
"Order Statuses to be Archived",アーカイブされる注文ステータス
"Order Subtotal (and above)",注文小計
"Order Success",注文成功
"Order Summary",ご注文内容
"Order Taxes Report Grouped by Tax Rate",注文税レポートを税率でグループ化する
"Order Taxes Report Grouped by Tax Rates",注文税レポートを税率でグループ化する
"Order Total",注文合計
"Order Total Excl. Tax",税別注文合計
"Order Total Incl. Tax",税込注文合計
"Order Total Report",注文トータルレポート
"Order Totals",注文合計
"Order Updated",注文更新済み
"Order Valid Period (days)","注文有効期間 (日)"
"Order View",注文ビュー
"Order by SKU",SKUによる注文
"Order by SKU Description",SKUによる注文説明
"Order by SKU Settings",SKU設定による注文
"Order by SKU Template",SKUテンプレートによる注文
"Order id cannot be null",注文IDにnullは使用できません
"Order is suspended as its capture amount %1 is suspected to be fraudulent.","キャプチャー量%1は詐欺行為と疑われたため注文は一時停止になります"
"Order item id cannot be null",商品IDにnullは使用できません
"Order place error",注文エラー
"Order saving error: %1","注文保存エラー: %1"
"Order total will be displayed before you submit the order",注文を提出する前に注文合計が表示されます
"Order tracking",注文追跡
Ordered,注文済
"Ordered Products Report",注文された商品レポート
"Ordered Quantity",注文数
"Ordered amount of %1","注文額 %1"
"Ordered item id is not received.",注文された商品IDを受け取れません。
"Ordered item is not loaded.",注文された商品は読み込まれていません。
"Ordered: ","注文済み: "
Orders,注文
"Orders Cron Settings",注文Cron設定
"Orders Report",注文レポート
"Orders and Returns",注文と返品
"Orders and Returns Search Form",注文と返品検索フォーム
"Orders, Invoices, Credit Memos Display Settings","注文, 請求, クレジットメモ表示設定"
"Orders, Invoices, Shipments, Credit Memos Archiving","注文, 請求, 配送, クレジットメモアーカイブ"
Origin,発送元
"Origin of the Shipment",発送元
"Original Price",原価
"Original price only",オリジナル価格のみ
"Orphan rows that will be skipped due default row errors",孤立した行はデフォルトの行エラーのためスキップされます。
Other,その他
"Other Amount...",注文額...
"Other Gift Options",その他のギフトオプション
"Other PayPal Payment Solutions:",その他のPayPal支払いソリューション:
"Other Payment Methods:",その他の支払い方法:
"Other Settings",その他の設定
"Other items in your order",あなたの注文に他のアイテム
Others,その他
"Our hours are <span class=""no-link"">%store_hours</span>.","我々の営業時間は<span class=""no-link"">%store_hours</span>."
"Out of Stock",在庫切れ
"Out of stock",在庫切れ
"Out-of-Stock Threshold",在庫切れ限界値
"Output path %1 doesn't exist","出力パス %1 は存在しません"
"Override Merchant Name",マーチャント名を上書き
"Overrides default titles and descriptions. Note that if an email template is not specified for this store view, the respective variable values will be deleted.",デフォルトのタイトルと説明を上書きします。このストアビューに電子メールテンプレートが指定されていない場合は、それぞれの変数値が削除されます。
Overview,オーバービュー
Owner,所有者
"Owner Email",オーナーのメール
"Owner Name",オーナーの名前
"Owner Notification",所有者通知
